contract_id,supplier_id,contract_no,category,currency,agreed_lead_time_days,payment_terms,start_date,end_date,status
CTR-001360,SUP-00361,ДОГ-7024/2025,Крепёж,RUB,21,Предоплата 50%,2025-02-09,2026-09-12,Действует
CTR-001361,SUP-00285,ДОГ-3187/2024,Электрооборудование,RUB,14,Отсрочка 45 дней,2024-07-08,2025-03-08,Истёк
CTR-001362,SUP-00347,ДОГ-2388/2024,Крепёж,CNY,30,Отсрочка 45 дней,2024-09-27,2025-05-07,Истёк
CTR-001363,SUP-00352,ДОГ-2941/2025,Услуги (логистика/ремонт),RUB,45,Отсрочка 30 дней,2025-07-17,2026-01-23,Действует
CTR-001364,SUP-00243,ДОГ-7013/2025,Подшипники,RUB,21,Отсрочка 30 дней,2025-02-07,2025-10-23,Истёк
CTR-001365,SUP-00205,ДОГ-1953/2024,ЛКМ и химия,RUB,10,Предоплата 50%,2024-04-09,2026-06-09,Действует
CTR-001366,SUP-00175,ДОГ-7214/2025,Услуги (логистика/ремонт),RUB,45,Отсрочка 15 дней,2025-07-09,2026-10-28,Действует
CTR-001367,SUP-00447,ДОГ-2103/2025,Крепёж,RUB,30,Отсрочка 45 дней,2025-02-20,2026-06-30,Действует
CTR-001368,SUP-00461,ДОГ-9132/2024,Электрооборудование,RUB,45,Отсрочка 15 дней,2024-02-16,2026-03-09,Действует
CTR-001369,SUP-00069,ДОГ-8758/2025,Подшипники,RUB,45,Отсрочка 45 дней,2025-01-10,2026-06-10,Действует
CTR-001370,SUP-00355,ДОГ-8711/2024,Электрооборудование,CNY,30,Предоплата 50%,2024-06-22,2026-04-12,Действует
CTR-001371,SUP-00208,ДОГ-4769/2025,Гидравлика,RUB,30,Предоплата 50%,2025-04-10,2026-09-17,Действует
CTR-001372,SUP-00422,ДОГ-6677/2025,Подшипники,USD,45,Отсрочка 15 дней,2025-04-01,2026-04-09,Действует
CTR-001373,SUP-00350,ДОГ-5608/2024,Крепёж,USD,14,Предоплата 50%,2024-09-15,2026-02-19,Действует
CTR-001374,SUP-00044,ДОГ-2522/2024,Шины и диски,RUB,21,Отсрочка 15 дней,2024-07-29,2026-07-20,Действует
CTR-001375,SUP-00469,ДОГ-8328/2024,Гидравлика,CNY,7,Отсрочка 45 дней,2024-08-17,2026-08-04,Действует
CTR-001376,SUP-00388,ДОГ-6627/2025,Услуги (логистика/ремонт),RUB,21,Отсрочка 30 дней,2025-01-14,2025-07-04,Истёк
CTR-001377,SUP-00139,ДОГ-7405/2024,Крепёж,RUB,14,Отсрочка 45 дней,2024-02-11,2026-11-25,Действует
CTR-001378,SUP-00291,ДОГ-9246/2024,Гидравлика,RUB,14,Отсрочка 15 дней,2024-01-30,2026-07-05,Действует
CTR-001379,SUP-00384,ДОГ-1439/2024,Гидравлика,RUB,10,Отсрочка 30 дней,2024-12-24,2026-07-02,Действует
CTR-001380,SUP-00117,ДОГ-2790/2024,Крепёж,RUB,7,Отсрочка 45 дней,2024-08-31,2026-08-27,Действует
CTR-001381,SUP-00363,ДОГ-9752/2024,ЛКМ и химия,USD,45,Отсрочка 45 дней,2024-02-22,2026-02-19,Действует
CTR-001382,SUP-00175,ДОГ-4643/2025,Подшипники,RUB,10,Отсрочка 15 дней,2025-06-01,2026-10-06,Действует
CTR-001383,SUP-00166,ДОГ-1857/2025,Услуги (логистика/ремонт),RUB,45,Предоплата 100%,2025-08-07,2026-09-01,Действует
CTR-001384,SUP-00128,ДОГ-3559/2025,Подшипники,USD,14,Предоплата 100%,2025-06-22,2025-11-24,Истёк
CTR-001385,SUP-00065,ДОГ-6487/2025,Электрооборудование,RUB,30,Отсрочка 15 дней,2025-05-16,2025-12-10,Истёк
CTR-001386,SUP-00414,ДОГ-9979/2025,Крепёж,CNY,10,Предоплата 100%,2025-08-05,2025-04-11,Истёк
CTR-001387,SUP-00480,ДОГ-9844/2024,ЛКМ и химия,USD,14,Предоплата 50%,2024-10-09,2025-08-06,Истёк
CTR-001388,SUP-00168,ДОГ-2698/2024,Услуги (логистика/ремонт),CNY,14,Предоплата 100%,2024-10-22,2026-09-04,Действует
CTR-001389,SUP-00354,ДОГ-8504/2024,Подшипники,USD,14,Отсрочка 45 дней,2024-06-27,2026-02-23,Действует
CTR-001390,SUP-00256,ДОГ-3964/2024,Гидравлика,USD,21,Предоплата 50%,2024-09-28,2026-11-28,Действует
CTR-001391,SUP-00303,ДОГ-9876/2025,Услуги (логистика/ремонт),USD,14,Предоплата 50%,2025-05-24,2026-09-03,Действует
CTR-001392,SUP-00137,ДОГ-5831/2024,Крепёж,RUB,14,Отсрочка 15 дней,2024-11-27,2026-09-02,Действует
CTR-001393,SUP-00004,ДОГ-7814/2024,Металлопрокат,RUB,30,Предоплата 50%,2024-05-13,2025-08-27,Истёк
CTR-001394,SUP-00179,ДОГ-4420/2025,ЛКМ и химия,USD,10,Предоплата 100%,2025-04-03,2026-03-19,Действует
CTR-001395,SUP-00243,ДОГ-9650/2024,ЛКМ и химия,RUB,21,Отсрочка 30 дней,2024-01-22,2026-06-05,Действует
CTR-001396,SUP-00294,ДОГ-2145/2025,Электрооборудование,USD,30,Отсрочка 45 дней,2025-03-02,2026-08-06,Действует
CTR-001397,SUP-00400,ДОГ-2017/2024,Услуги (логистика/ремонт),RUB,45,Предоплата 100%,2024-05-13,2026-05-16,Действует
CTR-001398,SUP-00175,ДОГ-4802/2024,Крепёж,USD,7,Отсрочка 15 дней,2024-09-09,2026-06-24,Действует
CTR-001399,SUP-00051,ДОГ-4953/2024,Шины и диски,RUB,10,Предоплата 50%,2024-05-07,2026-06-16,Действует
CTR-001400,SUP-00414,ДОГ-2104/2024,Гидравлика,RUB,14,Предоплата 100%,2024-06-23,2026-09-22,Действует
CTR-001401,SUP-00138,ДОГ-2722/2024,Подшипники,RUB,10,Предоплата 50%,2024-12-20,2026-02-15,Действует
CTR-001402,SUP-00264,ДОГ-8999/2024,Металлопрокат,USD,21,Предоплата 100%,2024-01-09,2026-04-19,Действует
CTR-001403,SUP-00035,ДОГ-6428/2024,Гидравлика,USD,10,Отсрочка 45 дней,2024-10-26,2026-10-02,Действует
CTR-001404,SUP-00165,ДОГ-3707/2024,Подшипники,RUB,10,Отсрочка 45 дней,2024-11-23,2026-01-28,Действует
CTR-001405,SUP-00035,ДОГ-7246/2024,Гидравлика,CNY,7,Отсрочка 45 дней,2024-06-18,2026-10-17,Действует
CTR-001406,SUP-00447,ДОГ-9617/2024,ЛКМ и химия,RUB,30,Отсрочка 45 дней,2024-11-13,2026-11-11,Действует
CTR-001407,SUP-00234,ДОГ-8356/2024,Металлопрокат,RUB,10,Предоплата 100%,2024-06-03,2025-07-21,Истёк
CTR-001408,SUP-00023,ДОГ-9853/2024,Услуги (логистика/ремонт),RUB,45,Предоплата 100%,2024-03-16,2026-04-09,Действует
CTR-001409,SUP-00397,ДОГ-4407/2024,Гидравлика,USD,30,Предоплата 50%,2024-06-14,2026-01-22,Действует
CTR-001410,SUP-00181,ДОГ-9931/2024,Гидравлика,RUB,21,Предоплата 50%,2024-10-21,2026-09-17,Действует
CTR-001411,SUP-00472,ДОГ-8581/2024,Гидравлика,RUB,45,Предоплата 50%,2024-12-06,2026-10-11,Действует
CTR-001412,SUP-00107,ДОГ-8353/2024,Шины и диски,RUB,21,Предоплата 50%,2024-01-01,2025-03-14,Истёк
CTR-001413,SUP-00481,ДОГ-4728/2024,Шины и диски,RUB,45,Отсрочка 45 дней,2024-01-02,2026-10-15,Действует
CTR-001414,SUP-00314,ДОГ-3842/2025,Шины и диски,RUB,21,Предоплата 50%,2025-01-06,2026-08-19,Действует
CTR-001415,SUP-00234,ДОГ-6564/2024,Электрооборудование,CNY,21,Предоплата 100%,2024-02-01,2026-05-03,Действует
CTR-001416,SUP-00098,ДОГ-3073/2024,Подшипники,CNY,14,Предоплата 100%,2024-05-02,2026-12-05,Действует
CTR-001417,SUP-00413,ДОГ-5170/2025,Металлопрокат,RUB,14,Отсрочка 45 дней,2025-03-28,2026-04-07,Действует
CTR-001418,SUP-00156,ДОГ-8370/2024,Услуги (логистика/ремонт),RUB,14,Предоплата 50%,2024-10-18,2026-05-08,Действует
CTR-001419,SUP-00041,ДОГ-2132/2025,Электрооборудование,CNY,21,Отсрочка 45 дней,2025-02-23,2025-03-14,Истёк
CTR-001420,SUP-00321,ДОГ-4814/2024,Гидравлика,RUB,21,Отсрочка 45 дней,2024-10-13,2025-04-23,Истёк
CTR-001421,SUP-00294,ДОГ-8065/2024,Услуги (логистика/ремонт),RUB,10,Отсрочка 45 дней,2024-10-25,2026-05-29,Действует
CTR-001422,SUP-00075,ДОГ-3671/2024,ЛКМ и химия,CNY,30,Отсрочка 30 дней,2024-06-25,2024-12-26,Истёк
CTR-001423,SUP-00154,ДОГ-1475/2025,Металлопрокат,USD,10,Отсрочка 30 дней,2025-06-25,2025-05-04,Истёк
CTR-001424,SUP-00106,ДОГ-5571/2024,Подшипники,USD,14,Отсрочка 15 дней,2024-09-19,2026-11-13,Действует
CTR-001425,SUP-00021,ДОГ-6292/2025,Шины и диски,RUB,7,Отсрочка 45 дней,2025-02-20,2026-11-14,Действует
CTR-001426,SUP-00051,ДОГ-9382/2024,Металлопрокат,RUB,10,Предоплата 50%,2024-02-12,2024-12-03,Истёк
CTR-001427,SUP-00382,ДОГ-3355/2025,Шины и диски,RUB,14,Отсрочка 30 дней,2025-05-25,2026-08-03,Действует
CTR-001428,SUP-00175,ДОГ-2240/2024,Металлопрокат,CNY,45,Отсрочка 15 дней,2024-02-18,2025-01-27,Истёк
CTR-001429,SUP-00013,ДОГ-8488/2024,ЛКМ и химия,RUB,14,Предоплата 100%,2024-04-23,2026-04-29,Действует
CTR-001430,SUP-00175,ДОГ-9044/2024,Подшипники,CNY,21,Отсрочка 15 дней,2024-01-16,2026-09-01,Действует
CTR-001431,SUP-00035,ДОГ-7030/2024,Услуги (логистика/ремонт),CNY,45,Отсрочка 45 дней,2024-11-16,2026-08-22,Действует
CTR-001432,SUP-00433,ДОГ-7076/2024,Электрооборудование,RUB,14,Отсрочка 45 дней,2024-12-21,2026-07-08,Действует
CTR-001433,SUP-00151,ДОГ-2359/2024,Услуги (логистика/ремонт),RUB,14,Отсрочка 45 дней,2024-08-27,2026-03-23,Действует
CTR-001434,SUP-00243,ДОГ-6652/2024,Подшипники,RUB,10,Отсрочка 30 дней,2024-10-14,2026-11-29,Действует
CTR-001435,SUP-00386,ДОГ-8424/2025,Подшипники,RUB,21,Отсрочка 15 дней,2025-01-04,2026-02-14,Действует
CTR-001436,SUP-00332,ДОГ-2516/2024,ЛКМ и химия,RUB,21,Отсрочка 45 дней,2024-04-02,2026-04-18,Действует
CTR-001437,SUP-00138,ДОГ-1661/2024,Подшипники,USD,45,Предоплата 50%,2024-10-23,2026-04-28,Действует
CTR-001438,SUP-00168,ДОГ-9960/2024,Подшипники,RUB,7,Предоплата 100%,2024-09-19,2026-10-03,Действует
CTR-001439,SUP-00076,ДОГ-2500/2024,Подшипники,RUB,14,Предоплата 50%,2024-12-31,2025-09-17,Истёк
CTR-001440,SUP-00008,ДОГ-4826/2024,ЛКМ и химия,RUB,30,Предоплата 50%,2024-06-20,2026-08-25,Действует
CTR-001441,SUP-00114,ДОГ-6926/2024,Подшипники,RUB,21,Предоплата 50%,2024-06-23,2025-02-03,Истёк
CTR-001442,SUP-00277,ДОГ-5625/2025,Услуги (логистика/ремонт),CNY,14,Предоплата 50%,2025-08-13,2026-11-26,Действует
CTR-001443,SUP-00038,ДОГ-1133/2024,Крепёж,CNY,30,Отсрочка 15 дней,2024-08-24,2026-08-10,Действует
CTR-001444,SUP-00036,ДОГ-5292/2024,Электрооборудование,USD,7,Отсрочка 45 дней,2024-04-20,2026-05-13,Действует
CTR-001445,SUP-00084,ДОГ-8004/2025,Гидравлика,RUB,10,Отсрочка 30 дней,2025-03-12,2026-09-07,Действует
CTR-001446,SUP-00228,ДОГ-3469/2024,Металлопрокат,RUB,30,Отсрочка 30 дней,2024-10-18,2026-03-14,Действует
CTR-001447,SUP-00035,ДОГ-1646/2024,Крепёж,RUB,30,Отсрочка 45 дней,2024-07-21,2026-05-08,Действует
CTR-001448,SUP-00422,ДОГ-1831/2025,Крепёж,CNY,21,Отсрочка 15 дней,2025-07-21,2026-10-10,Действует
CTR-001449,SUP-00350,ДОГ-2764/2024,Металлопрокат,CNY,10,Предоплата 50%,2024-10-30,2026-03-14,Действует
CTR-001450,SUP-00035,ДОГ-4389/2024,Крепёж,USD,10,Отсрочка 45 дней,2024-08-04,2026-10-28,Действует
CTR-001451,SUP-00104,ДОГ-5921/2025,Крепёж,USD,7,Предоплата 50%,2025-03-11,2026-07-24,Действует
CTR-001452,SUP-00008,ДОГ-2511/2024,Крепёж,CNY,21,Предоплата 50%,2024-08-04,2026-10-29,Действует
CTR-001453,SUP-00135,ДОГ-3603/2024,Металлопрокат,RUB,14,Предоплата 50%,2024-11-18,2026-04-29,Действует
CTR-001454,SUP-00480,ДОГ-9078/2024,Крепёж,RUB,30,Предоплата 50%,2024-09-20,2026-01-28,Действует
CTR-001455,SUP-00210,ДОГ-8434/2025,Электрооборудование,RUB,14,Предоплата 50%,2025-01-29,2026-09-24,Действует
CTR-001456,SUP-00371,ДОГ-4423/2025,Крепёж,USD,7,Предоплата 50%,2025-04-09,2026-07-26,Действует
CTR-001457,SUP-00414,ДОГ-2520/2025,Металлопрокат,RUB,45,Предоплата 100%,2025-05-18,2026-10-08,Действует
CTR-001458,SUP-00397,ДОГ-7211/2024,Шины и диски,RUB,21,Предоплата 50%,2024-01-26,2026-11-03,Действует
CTR-001459,SUP-00172,ДОГ-5602/2025,Гидравлика,CNY,21,Отсрочка 15 дней,2025-04-11,2026-11-14,Действует
CTR-001460,SUP-00172,ДОГ-4574/2024,Услуги (логистика/ремонт),RUB,7,Отсрочка 15 дней,2024-09-02,2025-05-10,Истёк
CTR-001461,SUP-00227,ДОГ-9117/2024,Крепёж,RUB,45,Отсрочка 30 дней,2024-11-15,2026-02-05,Действует
CTR-001462,SUP-00025,ДОГ-5886/2025,Шины и диски,RUB,21,Предоплата 50%,2025-02-28,2026-05-04,Действует
CTR-001463,SUP-00154,ДОГ-9620/2025,Шины и диски,CNY,45,Отсрочка 30 дней,2025-06-25,2026-10-18,Действует
CTR-001464,SUP-00067,ДОГ-9075/2025,Подшипники,RUB,30,Отсрочка 15 дней,2025-04-18,2026-04-04,Действует
CTR-001465,SUP-00421,ДОГ-7124/2024,Электрооборудование,RUB,14,Отсрочка 45 дней,2024-11-22,2025-10-03,Истёк
CTR-001466,SUP-00145,ДОГ-7894/2024,Металлопрокат,RUB,14,Предоплата 50%,2024-04-19,2026-03-13,Действует
CTR-001467,SUP-00246,ДОГ-4378/2024,Услуги (логистика/ремонт),RUB,21,Отсрочка 30 дней,2024-06-12,2026-10-18,Действует
CTR-001468,SUP-00422,ДОГ-1278/2024,Металлопрокат,RUB,45,Отсрочка 15 дней,2024-07-10,2025-03-17,Истёк
CTR-001469,SUP-00105,ДОГ-7771/2024,Гидравлика,RUB,30,Предоплата 50%,2024-09-12,2026-06-22,Действует
CTR-001470,SUP-00175,ДОГ-9046/2025,Крепёж,RUB,7,Отсрочка 15 дней,2025-04-30,2026-05-12,Действует
CTR-001471,SUP-00172,ДОГ-8246/2024,Услуги (логистика/ремонт),USD,7,Отсрочка 15 дней,2024-04-12,2026-04-10,Действует
CTR-001472,SUP-00048,ДОГ-2694/2024,Крепёж,RUB,14,Отсрочка 30 дней,2024-12-26,2026-10-03,Действует
CTR-001473,SUP-00400,ДОГ-6105/2025,Шины и диски,USD,7,Предоплата 100%,2025-01-07,2026-03-12,Действует
CTR-001474,SUP-00035,ДОГ-7335/2025,Металлопрокат,RUB,21,Отсрочка 45 дней,2025-06-29,2026-07-09,Действует
CTR-001475,SUP-00035,ДОГ-6453/2025,Электрооборудование,RUB,45,Отсрочка 45 дней,2025-06-06,2026-10-10,Действует
CTR-001476,SUP-00313,ДОГ-7524/2025,Шины и диски,USD,30,Отсрочка 30 дней,2025-01-17,2025-09-16,Истёк
CTR-001477,SUP-00397,ДОГ-1447/2024,Шины и диски,RUB,45,Предоплата 50%,2024-08-19,2026-05-30,Действует
CTR-001478,SUP-00126,ДОГ-6802/2024,Гидравлика,USD,7,Предоплата 50%,2024-11-12,2025-02-27,Истёк
CTR-001479,SUP-00008,ДОГ-3255/2024,Подшипники,USD,10,Предоплата 50%,2024-01-02,2026-08-13,Действует
CTR-001480,SUP-00480,ДОГ-5375/2025,Подшипники,RUB,45,Предоплата 50%,2025-06-13,2026-09-12,Действует
CTR-001481,SUP-00422,ДОГ-4797/2025,Электрооборудование,RUB,30,Отсрочка 15 дней,2025-03-25,2026-10-12,Действует
